ServiceDetailsID,ServiceID,Description,IGSTRate,IGSTAmount,HSNCode,QNTY,SparePart,Unit,DiscountRate,DiscountAmount,SalePrice,Amount,TaxableAmount,TotalAmount
"19687","4310","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","784.00"
"19688","4310","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1200.00"
"19691","4304","Diesel For Wash","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","300.00"
"19692","4304","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","3205.00"
"19693","4304","Valve Cover Packing","0.00","0.00","0","1.00","","Piece","0.00","0.00","","0.00","0.00","1940.00"
"19695","4304","Brake Shoe","0.00","0.00","0","1.00","","Set","0.00","0.00","","0.00","0.00","2200.00"
"19696","4265","Caliper Set Old","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19697","4317","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"19698","4317","A/c Gas & Oil","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1500.00"
"19702","4304","Injector Seal","0.00","0.00","0","4.00","","Nos","0.00","0.00","","0.00","0.00","1450.00"
"19703","4304","Rear Drum Polish","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","600.00"
"19704","4304","Lower Arm Bush Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","400.00"
"19705","4304","Steering Box Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19706","4304","Rack Bush","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","600.00"
"19707","4304","Caliper Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1000.00"
"19708","4316","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1606.00"
"19709","4312","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","14213.00"
"19710","4097","Injector","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","4500.00"
"19712","4115","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"19713","4115","Tag","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","20.00"
"19714","4316","A/c Gas","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19715","4316","Cooling Coil Cleaning","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","700.00"
"19716","4275","Stabiliser Rubber Bush","0.00","0.00","0","2.00","","Nos","0.00","0.00","","0.00","0.00","170.00"
"19717","4292","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"19718","4292","Engine Oil","0.00","0.00","0","1.00","","Ltr","0.00","0.00","","0.00","0.00","480.00"
"19719","4054","Injector Seating Washer","0.00","0.00","0","4.00","","Nos","0.00","0.00","","0.00","0.00","150.00"
"19720","4054","Injector Soket","0.00","0.00","0","3.00","","Nos","0.00","0.00","","0.00","0.00","300.00"
"19721","4054","Scaning & Programing","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1200.00"
"19722","4215","Ecm Immo By Pass","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","3500.00"
"19723","4215","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2500.00"
"19724","4054","Electrical & Injector Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","6500.00"
"19725","4054","Valve Door & Wheel Bearing Mechanical Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1500.00"
"19726","4292","Rear Caliper Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1200.00"
"19727","4292","Wd 40","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","135.00"
"19728","4292","Labour Charge","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","4200.00"
"19729","4275","Rackbush","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","480.00"
"19730","4275","Rack End Assy","0.00","0.00","0","2.00","","Nos","0.00","0.00","","0.00","0.00","1530.00"
"19731","4275","Stabilizer Link","0.00","0.00","0","2.00","","Nos","0.00","0.00","","0.00","0.00","1320.00"
"19732","4275","Head Light Bulb 60/55","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","135.00"
"19733","4275","Lower Arm Bush Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","600.00"
"19734","4275","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19735","4275","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"19736","4275","Cotton Waste","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","50.00"
"19737","4275","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","3400.00"
"19738","4275","Alignment","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19739","4319","Labour Charge","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","300.00"
"19740","4318","Engine Oil","0.00","0.00","0","3.50","","Ltr","0.00","0.00","","0.00","0.00","1680.00"
"19741","2842","Diesel","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19742","4234","Gear Box Threading Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1000.00"
"19743","4234","Gear Oil","0.00","0.00","0","2.00","","Ltr","0.00","0.00","","0.00","0.00","870.00"
"19746","4234","Cotton Waste","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","50.00"
"19747","4234","Wd","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19748","4234","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","6000.00"
"19749","4234","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","8741.00"
"19750","4313","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","19145.00"
"19751","4313","Steering Box Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"19752","4313","Lower Arm Bush Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","400.00"
"19753","4313","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19754","4313","Gear Oil 75/80","0.00","0.00","0","2.00","","Ltr","0.00","0.00","","0.00","0.00","1240.00"
"19755","4317","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2500.00"
"19756","4317","Engine Oil Top Up","0.00","0.00","0","1.00","","Ltr","0.00","0.00","","0.00","0.00","480.00"
"19757","4318","Oil Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","201.00"
"19758","4288","Evaporator Assy","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","3200.00"
"19759","4288","Condenser","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","3300.00"
"19760","4288","A/c Gas & Oil","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","600.00"
"19761","4288","Valve Pin","0.00","0.00","0","2.00","","Nos","0.00","0.00","","0.00","0.00","100.00"
"19762","4306","Pump Switch Old","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","3500.00"
"19763","4304","Engine Oil 5w40","0.00","0.00","0","4.50","","Ltr","0.00","0.00","","0.00","0.00","3700.00"
"19764","4304","Heater Hose","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","1475.00"
"19765","4305","Injector Bolt Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1000.00"
"19766","4115","Bumber Fix","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19767","4321","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","602.00"
"19768","4321","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","300.00"
"19769","4245","Atf Oil","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","417.00"
"19770","4245","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1500.00"
"19771","4245","Water Service","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","400.00"
"19773","3882","Brake Fluid","0.00","0.00","0","2.00","","Ltr","0.00","0.00","","0.00","0.00","1080.00"
"19774","3882","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19775","3882","Water Service","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","600.00"
"19776","4302","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2300.00"
"19777","4313","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","5000.00"
"19778","4323","Engine Oil 5w30","0.00","0.00","0","3.50","","Ltr","0.00","0.00","","0.00","0.00","2130.00"
"19779","4323","Oil Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","232.00"
"19780","4283","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1000.00"
"19781","3882","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","6000.00"
"19782","4324","Cluster Service","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1000.00"
"19783","4325","Headlight Bulb & Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","400.00"
"19784","4313","Valve Pin","0.00","0.00","0","2.00","","Nos","0.00","0.00","","0.00","0.00","100.00"
"19785","4313","A/c Gas","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","0.00"
"19786","4323","Cabin Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","399.00"
"19787","4115","M Seal","0.00","0.00","0","2.00","","Nos","0.00","0.00","","0.00","0.00","60.00"
"19788","4115","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19789","4115","Engine Oil Top Up","0.00","0.00","0","500.00","","Ml","0.00","0.00","","0.00","0.00","240.00"
"19790","4304","Wheel Speed Sensor Frh","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","1700.00"
"19792","4304","Coolant","0.00","0.00","0","2.00","","Ltr","0.00","0.00","","0.00","0.00","800.00"
"19794","4304","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19795","4323","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2616.00"
"19797","4304","Grease","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","104.00"
"19798","4304"," Fog Lamb Bulb H8","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","560.00"
"19799","4304","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","8000.00"
"19800","4304","Mechanical  Next To Check : Rear Shock,frnt Rotter","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00",""
"19801","4304","Fr Rh Wheel Bearing,wiper Blade,hand Break Module","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00",""
"19802","4293","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1800.00"
"19803","4329","Starter Brush","0.00","0.00","0","1.00","","Set","0.00","0.00","","0.00","0.00","450.00"
"19804","4323","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"19805","4323","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19806","4305","Engine Oil 5w30","0.00","0.00","0","3.50","","Ltr","0.00","0.00","","0.00","0.00","2135.00"
"19807","4305","Oil Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","201.00"
"19808","4305","Gasket Oil Pump","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","620.00"
"19809","4305","Crank Shaft Seal","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","235.00"
"19810","4180","Engine Oil","0.00","0.00","0","3.00","","Ltr","0.00","0.00","","0.00","0.00","1440.00"
"19811","4180","Oil Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","124.00"
"19812","4329","Solenoid Contact","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","950.00"
"19813","4329","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","900.00"
"19814","4305","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","12954.00"
"19815","4330","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","12132.00"
"19816","4330","Cabin Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","415.00"
"19817","4330","Engine Oil 5w30","0.00","0.00","0","5.00","","Ltr","0.00","0.00","","0.00","0.00","3045.00"
"19818","4335","Engine Oil 15w40","0.00","0.00","0","5.50","","Ltr","0.00","0.00","","0.00","0.00","2640.00"
"19819","4335","Oil Filter","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","447.00"
"19820","4331","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","8925.00"
"19821","4115","Water Service","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19822","4115","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","6000.00"
"19823","4115","Electrical Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","900.00"
"19824","4249","5w5 Capless Bulb","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","20.00"
"19825","4249","Cotton Waste","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","50.00"
"19826","4249","Mechanical Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","5300.00"
"19828","4330","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"19829","4330","Diesel For Wash","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","150.00"
"19830","4249","Electrical Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","700.00"
"19831","4330","Wheel Bearing Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","300.00"
"19832","4330","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19833","4330","Scaning","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","300.00"
"19834","4330","Egr Cleaning","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1300.00"
"19835","4330","Abs Sensor Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","600.00"
"19836","4330","Full Service Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1800.00"
"19837","4249","Water Service","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","600.00"
"19838","4342","Engine Oil 5w30","0.00","0.00","0","3.20","","Ltr","0.00","0.00","","0.00","0.00","1536.00"
"19839","4342","Oil Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","253.00"
"19840","4342","Coolant","0.00","0.00","0","1.00","","Ltr","0.00","0.00","","0.00","0.00","400.00"
"19841","4342","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"19842","4342","Cabin Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","385.00"
"19843","4342","P21/5w Bulb","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","30.00"
"19844","4342","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19845","4342","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1614.00"
"19846","4342","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1200.00"
"19847","4343","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","440.00"
"19848","4343","Scaning & Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","900.00"
"19849","4336","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1998.00"
"19850","4305","Rack Bush","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","345.00"
"19851","4305","Balance Rod Bush","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","180.00"
"19852","4305","Steering Box Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"19853","4334","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","7461.00"
"19854","4334","Engine Oil","0.00","0.00","0","3.00","","Ltr","0.00","0.00","","0.00","0.00","1440.00"
"19855","4305","Drum Polish","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","600.00"
"19857","4318","Headlight Bulb 60/55","0.00","0.00","0","2.00","","Nos","0.00","0.00","","0.00","0.00","270.00"
"19858","4331","Gear Selector Bush","0.00","0.00","0","2.00","","Nos","0.00","0.00","","0.00","0.00","100.00"
"19859","4331","Thread Locker","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","30.00"
"19860","4331","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"19861","4331","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19862","4331","Tag","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","20.00"
"19863","4333","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19865","4331","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","3300.00"
"19866","2502","Key","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","0.00"
"19867","4318","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"19868","4318","Steering Column Lathe & Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","4200.00"
"19869","4318","Customer Given","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","14.00"
"19870","4334","Oil Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","155.00"
"19871","4334","Brake Pad","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","602.00"
"19872","4349","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2083.00"
"19873","4349","Diesel","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1000.00"
"19874","4323","Cotton Waste","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","20.00"
"19875","4354","Silencer Welding","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","600.00"
"19876","4327","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19877","4305","Caliper Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1000.00"
"19878","4334","Rotter Polish","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","700.00"
"19879","4334","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"19880","4334","Cabin Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","349.00"
"19881","4265","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"19882","4345","Clutch Set Assy","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","5290.00"
"19883","4305","Rotter Polish","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","700.00"
"19885","4305","Axle Service Rh & Lh","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","4000.00"
"19886","4305","Pump Service","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","400.00"
"19887","4305","Cabin Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","375.00"
"19889","4355","Engine Oil","0.00","0.00","0","3.00","","Ltr","0.00","0.00","","0.00","0.00","1440.00"
"19890","4355","Oil Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","142.00"
"19891","4355","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2329.00"
"19892","4265","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19893","4337","A/c Gas & Oil","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1300.00"
"19894","4337","A/c Valve Pin","0.00","0.00","0","2.00","","Nos","0.00","0.00","","0.00","0.00","100.00"
"19895","4334","Gear Oil","0.00","0.00","0","1.50","","Ltr","0.00","0.00","","0.00","0.00","910.00"
"19896","4334","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19897","4334","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","5000.00"
"19898","4355","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"19899","4355","Headlight Bulb 100/90","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","310.00"
"19900","4323","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2000.00"
"19901","4265","Tyre","0.00","0.00","0","2.00","","Nos","0.00","0.00","","0.00","0.00","6380.00"
"19902","4265","Alignment","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","450.00"
"19903","4337","A/c Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","300.00"
"19904","4355","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"19905","4334","Alignment","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","400.00"
"19906","4288","Oring","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","140.00"
"19907","4345","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","22826.00"
"19908","4327","Door Actuator Frh","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","600.00"
"19909","4327","Engine Oil","0.00","0.00","0","3.00","","Ltr","0.00","0.00","","0.00","0.00","1440.00"
"19910","4327","Oil Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","107.00"
"19911","4332","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2994.00"
"19912","4327","Atf Oil","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","110.00"
"19913","4355","Next Check Up 194264 Km","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","0.00"
"19914","4344","Immobilizer Service","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","2300.00"
"19915","4337","Door Actuator","0.00","0.00","0","2.00","","Nos","0.00","0.00","","0.00","0.00","1200.00"
"19916","4337","M Seal","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","30.00"
"19917","4337","Electrical Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19918","4346","Alternator Regulator","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","2800.00"
"19919","4327","Mechanical Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"19920","4327","Electrical Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","300.00"
"19921","4234","Rear Arm Bush Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","800.00"
"19922","4345","Front Lower Arm  Rh & Lh","0.00","0.00","0","2.00","","Nos","0.00","0.00","","0.00","0.00","5250.00"
"19923","4356","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","30497.00"
"19924","4356","Lower Arm Bush Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","400.00"
"19925","4349","Injector","0.00","0.00","0","4.00","","Nos","0.00","0.00","","0.00","0.00","19200.00"
"19926","4336","Engine Oil 15w40","0.00","0.00","0","5.10","","Ltr","0.00","0.00","","0.00","0.00","2448.00"
"19927","4336","Oil Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","245.00"
"19928","4336","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"19929","4335","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","200.00"
"19930","4213","Refunded 4800,1800..6600","0.00","0.00","0","0.00","","","0.00","0.00","","0.00","0.00","0.00"
"19931","4353","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","5847.00"
"19932","4353","Clutch Set  Assy","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","2893.00"
"19933","4353","Clutch Release Bearing","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","417.00"
"19934","4332","Engine Oil","0.00","0.00","0","3.50","","Ltr","0.00","0.00","","0.00","0.00","1680.00"
"19935","4332","Oil Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","201.00"
"19936","4332","Diesel Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","466.00"
"19937","4332","Lower Arm Bush Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","400.00"
"19939","4358","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1289.00"
"19940","4356","Cabin Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","399.00"
"19941","4356","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"19942","4356","Engine Oil Top Up (15w 40)","0.00","0.00","0","1.50","","Ltr","0.00","0.00","","0.00","0.00","720.00"
"19943","4356","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19945","4356","Cotton Waste","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","50.00"
"19946","4356","Tag","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","40.00"
"19947","4356","Drywall Screw","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","20.00"
"19948","4356","Alignment","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19949","4356","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","4500.00"
"19950","4360","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","419.00"
"19951","4332","Cabin Filter","0.00","0.00","0","1.00","","Nos","0.00","0.00","","0.00","0.00","375.00"
"19952","4332","Brake Fluid","0.00","0.00","0","250.00","","Ml","0.00","0.00","","0.00","0.00","135.00"
"19953","4332","Wd 40","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","135.00"
"19954","4332","Tag","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","40.00"
"19955","4360","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","400.00"
"19956","4353","Coolant","0.00","0.00","0","1.00","","Ltr","0.00","0.00","","0.00","0.00","223.00"
"19957","4353","Caliper Lathe","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1000.00"
"19958","4353","Silencer Welding & Bumper Fixing","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19959","4360","Battery Terminal","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","280.00"
"19960","4332","Scaning","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","300.00"
"19961","4332","Power Loose Electrical Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1200.00"
"19962","4332","Mechanical Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","4500.00"
"19963","4306","Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","1500.00"
"19964","4306","Benz Oil Change Labour Charge","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","300.00"
"19965","4016","Petrol","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","500.00"
"19966","4365","Spare Parts","0.00","0.00","0","","","","0.00","0.00","","0.00","0.00","60.00"
