"ServiceDetailsID","ServiceID","Description","IGSTRate","IGSTAmount","HSNCode","QNTY","SparePart","Unit","DiscountRate","DiscountAmount","SalePrice","Amount","TaxableAmount","TotalAmount"
9673,1675,"Coolent",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,400.00
9674,1675,"Cabin Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,350.00
9675,1675,"W5W Capless Bulb",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,20.00
9676,1675,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,6539.00
9677,1675,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
9678,1675,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1600.00
9679,1676,"Engine Oil",0.00,0.00,0,5.00,," L",0.00,0.00,,0.00,0.00,2400.00
9680,1676,"Air Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,241.00
9681,1676,"Coolent",0.00,0.00,0,1.00,," L",0.00,0.00,,0.00,0.00,400.00
9682,1676,"Brake Fluid",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,135.00
9683,1676,"Rotter Polish",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,700.00
9684,1676,"Caliper Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1000.00
9685,1676,"Lower Arm End Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,350.00
9686,1676,"Radiator Welding",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,800.00
9687,1676,"Silencer & Catalytic Converter Welding",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
9688,1676,"Silencer Cleaning",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,200.00
9689,1676,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
9690,1676,"Painting",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1500.00
9691,1676,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,4246.00
9692,1676,"A/C Gas",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,400.00
9693,1676,"Denting",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
9694,1676,"Alignment",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,400.00
9695,1676,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,4200.00
9696,1676,"Water Service",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
9697,1677,"Engine Oil",0.00,0.00,0,4.00,," L",0.00,0.00,,0.00,0.00,2160.00
9698,1677,"Oil Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,456.00
9699,1677,"Spare Parts",0.00,0.00,0,,,,0.00,0.00,,0.00,0.00,5235.00
9700,1677,"Coolent",0.00,0.00,0,1.00,," L",0.00,0.00,,0.00,0.00,400.00
9701,1677,"Rack Bush",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,600.00
9702,1677,"Wd 40",0.00,0.00,0,,,,0.00,0.00,,0.00,0.00,135.00
9703,1677,"Rotter Polish",0.00,0.00,0,,,,0.00,0.00,,0.00,0.00,500.00
9704,1677,"Lathe",0.00,0.00,0,,,,0.00,0.00,,0.00,0.00,200.00
9705,1677,"Axle",0.00,0.00,0,,,,0.00,0.00,,0.00,0.00,4200.00
9706,1677,"Suspension Bush",0.00,0.00,0,,,,0.00,0.00,,0.00,0.00,350.00
9707,1677,"Thermostat Case",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2400.00
9708,1677,"Tag",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,40.00
9709,1677,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3500.00
9710,1677,"Alignment",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,400.00
9711,1677,"Dis",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1076.00
9712,1678,"A/C Gas",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,700.00
9713,1678,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,789.00
9714,1678,"Banjo Bolt",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,200.00
9715,1678,"Atf Oil",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,150.00
9716,1678,"Electrical Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1500.00
9717,1678,"A/C Labour Charge&Alternator Service",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
9718,1678,"Mechanical Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,700.00
9719,1678,"Alternator Regulator",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,900.00
9720,1679,"Petrol",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1500.00
9721,1679,"Insulation Tape",0.00,0.00,0,15.00,,,0.00,0.00,,0.00,0.00,255.00
9722,1679,"Wiring Set",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,6000.00
9723,1679,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2877.00
9724,1679,"Bolt",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,60.00
9725,1679,"Cross Bar",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3000.00
9726,1679,"Sleeve",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,40.00
9727,1679,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
9728,1679,"Thermostat Sensor",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,600.00
9729,1679,"Fuseble Link",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,120.00
9730,1679,"Micro Relay",0.00,0.00,0,3.00,,,0.00,0.00,,0.00,0.00,525.00
9731,1679,"Ecm Old",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3000.00
9732,1679,"Wire 8Mm",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,440.00
9733,1679,"Wire 2 Core",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
9734,1679,"Cotton Waste",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,50.00
9735,1679,"Electrical & A/C Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,10000.00
9736,1679,"Mechanical Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2500.00
9737,1679,"Alignment",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,700.00
9738,1679,"Dis",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,602.00
9739,1680,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,9565.00
9740,1680,"Gear Oil",0.00,0.00,0,2.00,," L",0.00,0.00,,0.00,0.00,720.00
9741,1680,"Brake Fluid",0.00,0.00,0,500.00,," Ml",0.00,0.00,,0.00,0.00,270.00
9742,1680,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
9743,1680,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2500.00
9744,1680,"Dis",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,690.00
9745,1681,"Spare Parts",0.00,0.00,0,,,,0.00,0.00,,0.00,0.00,10101.00
9746,1681,"Shock Front Rh",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,2500.00
9747,1681,"Shock Front Lh",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,2500.00
9748,1681,"Front Bush Kit",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,1550.00
9749,1681,"Front Strut Kit",0.00,0.00,0,2.00,,,0.00,0.00,,0.00,0.00,1500.00
9750,1681,"Lathe",0.00,0.00,0,,,,0.00,0.00,,0.00,0.00,400.00
9751,1681,"Gear Oil",0.00,0.00,0,2.00,," L",0.00,0.00,,0.00,0.00,760.00
9752,1681,"Engine Oil",0.00,0.00,0,4.00,," L",0.00,0.00,,0.00,0.00,1920.00
9753,1681,"Oil Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,110.00
9754,1681,"Coolent",0.00,0.00,0,1.00,," L",0.00,0.00,,0.00,0.00,400.00
9755,1681,"Brake Fluid Dot 3",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,135.00
9756,1681,"Wd 40",0.00,0.00,0,,,,0.00,0.00,,0.00,0.00,135.00
9757,1681,"P21W Bulb",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,25.00
9758,1681,"Electrical Labour Charge",0.00,0.00,0,,,,0.00,0.00,,0.00,0.00,3500.00
9759,1681,"Mechanical Labour Charge",0.00,0.00,0,,,,0.00,0.00,,0.00,0.00,3500.00
9760,1682,"Lower Ball Joint",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,937.00
9761,1682,"Steering Box Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1200.00
9762,1682,"Lower Arm Bush Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
9763,1682,"Paint",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1108.00
9764,1682,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
9765,1682,"P21/5W Bulb",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,30.00
9766,1682,"Alignment",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,550.00
9767,1682,"Axle",0.00,0.00,0,2.00,,,0.00,0.00,,0.00,0.00,7800.00
9768,1682,"Abs",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,2200.00
9769,1682,"Under Guard Painting & Water Service",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1500.00
9770,1682,"Wheel Bearing",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2170.00
9771,1682,"Dicky Beeding",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1200.00
9772,1682,"Rack End Assy",0.00,0.00,0,2.00,,,0.00,0.00,,0.00,0.00,1675.00
9773,1682,"Tie Rod End",0.00,0.00,0,2.00,,,0.00,0.00,,0.00,0.00,1460.00
9774,1682,"Wheel Bearing Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,200.00
9775,1682,"Silicone Bond",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,120.00
9776,1682,"Balance Rod Bush",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,640.00
9777,1682,"Grease",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,180.00
9778,1682,"Cotton Waste",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,50.00
9779,1682,"Brake Fluid",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,135.00
9780,1682,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,5500.00
9781,1682,"Diesel",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1000.00
9782,1683,"A/C Gas",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
9783,1683,"Insulation Tape",0.00,0.00,0,2.00,,,0.00,0.00,,0.00,0.00,30.00
9784,1683,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,4000.00
9785,1683,"Dis",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,530.00
9786,1684,"Wiring , Scaning & Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1500.00
9787,1685,"Oil Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,272.00
9788,1685,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,4389.00
9789,1685,"Lower Arm Bush Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,200.00
9790,1685,"Wheel Bearing Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
9791,1685,"Pininon Bearing Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,100.00
9792,1685,"Steering Box Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1200.00
9793,1685,"Under Guard Denting",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1500.00
9794,1685,"Under Guard Painting",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2500.00
9795,1685,"Brake Fluid",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,135.00
9796,1685,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
9797,1685,"Gear Box Mounting",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,2100.00
9798,1685,"Engine Oil Top Up",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,120.00
9799,1685,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3500.00
9800,1685,"Alignment",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
9801,1685,"Old Balance",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,5400.00
9802,1686,"Fuel Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,898.00
9803,1686,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,700.00
9804,1687,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1455.00
9805,1687,"Wheel Bearing Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,200.00
9806,1687,"P21/5W Bulb",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,30.00
9807,1687,"W5W Capless Bulb",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,20.00
9808,1687,"Main Brake Pipe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,520.00
9809,1687,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
9810,1687,"Brake Fluid",0.00,0.00,0,500.00,," Ml",0.00,0.00,,0.00,0.00,270.00
9811,1687,"A/C Gas",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
9812,1687,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2200.00
9813,1689,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,15105.00
9814,1689,"Caliper Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1000.00
9815,1689,"Lower Arm Bush Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
9816,1689,"Wheel Bearing Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,150.00
9817,1689,"Pinion Bearing Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,100.00
9818,1689,"Engine Oil",0.00,0.00,0,3.00,,,0.00,0.00,,0.00,0.00,1584.00
9819,1689,"Oil Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,192.00
9820,1689,"Coolent",0.00,0.00,0,1.00,," L",0.00,0.00,,0.00,0.00,400.00
9821,1689,"Cabin Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,350.00
9822,1689,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
9823,1689,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3000.00
9824,1689,"Dis",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,816.00
9825,1690,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3335.00
9826,1690,"Bolt",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,30.00
9827,1690,"Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,250.00
9828,1690,"Caliper Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1000.00
9829,1690,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
9830,1690,"W5W Capless Bulb",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,20.00
9831,1690,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1200.00
9832,1691,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1020.00
9833,1692,"Drum Polish",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,700.00
9834,1692,"Brake Fluid",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,135.00
9835,1692,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1200.00
9836,1693,"Compressor",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,11000.00
9837,1693,"Condensor",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,3800.00
9838,1693,"Water Service",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
9839,1694,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,4123.00
9840,1694,"Tag",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,20.00
9841,1694,"Wheel Bearing Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
9842,1695,"Condenser Fan",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,3200.00
9843,1695,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,599.00
9844,1695,"Diesel Hose",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,250.00
9845,1695,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2000.00
9846,1696,"Labour",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,4500.00
9847,1697,"Cooling Coil",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,2850.00
9848,1697,"A/C Gas & Oil",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1400.00
9849,1697,"O Ring",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,40.00
9850,1697,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2500.00
9851,1698,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,8461.00
9852,1698,"Silencer Welding",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1000.00
9853,1698,"Silencer Filter Old",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
9854,1698,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
9855,1698,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2500.00
9856,1699,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,800.00
9857,1700,"Cabin Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,350.00
9858,1700,"A/C Gas",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1000.00
9859,1700,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,800.00
9860,1701,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,6056.00
9861,1701,"Wheel Bearing Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,200.00
9862,1701,"Bolt",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,20.00
9863,1701,"Engine Mount",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,6000.00
9864,1701,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
9865,1701,"Water Service",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
9866,1701,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2500.00
9867,1701,"Alignment",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
9868,1702,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,4975.00
9869,1702,"Gear Level Bush",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,20.00
9870,1702,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,900.00
9871,1703,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,10421.00
9872,1703,"Lower Arm Bush Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,350.00
9873,1703,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
9874,1703,"P21/5W Bulb",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,30.00
9875,1703,"Alignment",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,400.00
9876,1703,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2500.00
9877,1704,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
9878,1704,"Valve Cover",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,2700.00
9879,1704,"Coolent",0.00,0.00,0,1.00,," L",0.00,0.00,,0.00,0.00,400.00
9880,1704,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1800.00
9881,1704,"Dis",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,200.00
9882,1705,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,9509.00
9883,1705,"Brake Pad",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,509.00
9884,1705,"Brake Fluid",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,135.00
9885,1705,"Brake Cylinder",0.00,0.00,0,2.00,,,0.00,0.00,,0.00,0.00,904.00
9886,1705,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
9887,1705,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3500.00
9888,1706,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
9889,1707,"Relay & Electrical Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1000.00
9890,1708,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,14605.00
9891,1708,"Diesel",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
9892,1708,"Wd 40",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,135.00
9893,1708,"Brake Fluid",0.00,0.00,0,1.00,," L",0.00,0.00,,0.00,0.00,540.00
9894,1708,"Cabin Filter",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,389.00
9895,1708,"Gear Oil",0.00,0.00,0,2.00,," L",0.00,0.00,,0.00,0.00,950.00
9896,1708,"Engine Oil Top Up",0.00,0.00,0,2.00,," L",0.00,0.00,,0.00,0.00,720.00
9897,1708,"Labour  Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,5400.00
9898,1708,"Remote Battery 20/16",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,70.00
9899,1709,"Engine Oil",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2160.00
9900,1709,"Oil Filter",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,497.00
9901,1709,"Outside Temprature Sensor",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,890.00
9902,1709,"Abs Module",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,9500.00
9903,1709,"Abs Module Coding",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2500.00
9904,1709,"Scaning",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
9905,1709,"Key",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2500.00
9906,1709,"Ac Gas",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
9907,1709,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,13122.00
9908,1709,"Capless Bulb,P21/5W",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,60.00
9909,1709,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,12500.00
9910,1709,"Bill 1",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,63460.00
9911,1710,"A/C Gas & Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1800.00
9912,1711,"Suspension Bush Kit",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,3400.00
9913,1711,"Balance Rod Bush",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2300.00
9914,1711,"Door Handle Liner",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,5000.00
9915,1711,"Alignment",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,700.00
9916,1711,"Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
9917,1711,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,2500.00
9918,1712,"Headlight Bulb H4",0.00,0.00,0,2.00,,,0.00,0.00,,0.00,0.00,290.00
9919,1712,"P21/5W Bulb",0.00,0.00,0,2.00,,,0.00,0.00,,0.00,0.00,60.00
9920,1712,"P21W Bulb",0.00,0.00,0,2.00,,,0.00,0.00,,0.00,0.00,50.00
9921,1712,"Condenser",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,3900.00
9922,1712,"A/C Gas & Oil",0.00,0.00,0,,,,0.00,0.00,,0.00,0.00,1200.00
9923,1712,"A/C Hose",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,1100.00
9924,1712,"Electrical Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1800.00
9925,1712,"A/C Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,1500.00
9926,1713,"Bolt",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,80.00
9927,1713,"Brake Fluid",0.00,0.00,0,250.00,," Ml",0.00,0.00,,0.00,0.00,135.00
9928,1713,"Lathe",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,300.00
9929,1713,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,500.00
9930,1713,"Dis",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,15.00
9931,1714,"Cooling Coil",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,3900.00
9932,1714,"Cabin Filter",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,389.00
9933,1714,"A/C Gas & Oil",0.00,0.00,0,,,,0.00,0.00,,0.00,0.00,1400.00
9934,1714,"A/C Labour Charge",0.00,0.00,0,,,,0.00,0.00,,0.00,0.00,2000.00
9935,1714,"Dis",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,189.00
9936,1715,"Spare Parts",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,5400.00
9937,1715,"Labour Charge",0.00,0.00,0,,,"NA",0.00,0.00,,0.00,0.00,700.00
9938,1716,"Wheel Cylinder",0.00,0.00,0,1.00,,,0.00,0.00,,0.00,0.00,502.00
