ServiceDetailsID,ServiceID,Description,ServiceEntryFound,JobCardNumber,CustomerID,VehicleID,Reason
"20138","4399","Spare Parts","no","","","","jobcard_missing"
"20139","4399","Labour Charge","no","","","","jobcard_missing"
"20140","4181","Coolant","no","","","","jobcard_missing"
"20141","4181","Brake Fluid","no","","","","jobcard_missing"
"20143","4181","Gear Box Cooler","no","","","","jobcard_missing"
"20144","4181","Wd 40","no","","","","jobcard_missing"
"20145","4181","Cotton Waste","no","","","","jobcard_missing"
"20146","4181","Labour Charge","no","","","","jobcard_missing"
"20147","4171","Cotton Waste","no","","","","jobcard_missing"
"20148","4171","Labour Charge","no","","","","jobcard_missing"
"20149","4301","Wd 40","no","","","","jobcard_missing"
"20150","4301","Scaning","no","","","","jobcard_missing"
"20151","4301","Starter Service Labour","no","","","","jobcard_missing"
"20152","4301","Electrical Labour Charge","no","","","","jobcard_missing"
"20153","4301","Mechanical Labour Charge","no","","","","jobcard_missing"
"20154","4192","Motor Transmision Shift Control","no","","","","jobcard_missing"
"20155","4314","Old Balance","no","","","","jobcard_missing"
"20156","4401","Cooling Coil Pipe Welding","no","","","","jobcard_missing"
"20157","4401","Gas & Oil","no","","","","jobcard_missing"
"20158","4401","Labour Charge","no","","","","jobcard_missing"
"20159","4401","Old Balance","no","","","","jobcard_missing"
"20161","4401","Spare Parts","no","","","","jobcard_missing"
"20162","4402","Spare Parts","no","","","","jobcard_missing"
"20163","4402","Lower Arm Lathe","no","","","","jobcard_missing"
"20164","4402","Rear Bush Kit","no","","","","jobcard_missing"
"20165","4402","Rear Rotter Polish","no","","","","jobcard_missing"
"20166","4402","Rear Arm Bush Lathe","no","","","","jobcard_missing"
"20167","4402","Engine Mount Rear","no","","","","jobcard_missing"
"20168","4402","Engine Mount Front","no","","","","jobcard_missing"
"20169","4402","Wheather Strip","no","","","","jobcard_missing"
"20170","4402","Diesel For Washdiesel For Wash","no","","","","jobcard_missing"
"20171","4402","Coolant","no","","","","jobcard_missing"
"20172","4402","Crankase & Alternator  Thread Lathe","no","","","","jobcard_missing"
"20173","4402","Brake Fluid , Wd 40 & Cotton Waste","no","","","","jobcard_missing"
"20174","4402","Door Latch Rr Lh","no","","","","jobcard_missing"
"20175","4402","Mirror Indicator Rh","no","","","","jobcard_missing"
"20176","4402","Atf Oil","no","","","","jobcard_missing"
"20177","4402","A/c Gas & Oil","no","","","","jobcard_missing"
"20178","4402","Wiper Hose & I & Y Elbow & Wiper Motor","no","","","","jobcard_missing"
"20179","4402","Blower Fan","no","","","","jobcard_missing"
"20180","4402","Power Steering Pump Old","no","","","","jobcard_missing"
"20181","4402","Alignment","no","","","","jobcard_missing"
"20182","4402","Water Service","no","","","","jobcard_missing"
"20183","4402","Labour Charge","no","","","","jobcard_missing"
"20184","4398","Spare Parts","no","","","","jobcard_missing"
"20185","4398","Lower Arm & Upper Arm Bush Lathe","no","","","","jobcard_missing"
"20186","4398","Power Steering Service","no","","","","jobcard_missing"
"20187","1889","Compressor Oring & Oil Seal","no","","","","jobcard_missing"
"20188","4405","Throttle Body Packing","no","","","","jobcard_missing"
"20189","3929","Petrol","no","","","","jobcard_missing"
"20190","4276","Labour Charge","no","","","","jobcard_missing"
"20191","4316","Labour Charge","no","","","","jobcard_missing"
"20192","4403","Diesel","no","","","","jobcard_missing"
"20193","4405","Throttle Body Cleaner","no","","","","jobcard_missing"
"20194","4405","Labour Charge","no","","","","jobcard_missing"
"20195","4387","Clutch Set Assy Set Of 3{sachs}","no","","","","jobcard_missing"
"20196","4387","Stabilizer Link","no","","","","jobcard_missing"
"20197","4305","Labour Charge","no","","","","jobcard_missing"
"20198","4261","Valve Stum Seal","no","","","","jobcard_missing"
"20199","4203","Gear Liver Bush","no","","","","jobcard_missing"
"20200","4261","Engine Oil {5w30}","no","","","","jobcard_missing"
"20201","4363","Weatherstrip Rear Door Opening","no","","","","jobcard_missing"
"20202","4261","Spark Plug","no","","","","jobcard_missing"
"20203","4357","Spare Parts","no","","","","jobcard_missing"
"20204","4406","Radiator Fan Motor","no","","","","jobcard_missing"
"20205","4408","Engine Oil","no","","","","jobcard_missing"
"20206","4408","Oil Filter","no","","","","jobcard_missing"
"20207","4408","Spare Parts","no","","","","jobcard_missing"
"20208","4363","Wd 40","no","","","","jobcard_missing"
"20209","4363","Labour Charge","no","","","","jobcard_missing"
"20210","4265","Labour Charge","no","","","","jobcard_missing"
"20211","4357","Labour Charge","no","","","","jobcard_missing"
"20212","4265","2 % Tax","no","","","","jobcard_missing"
"20213","4408","Brake Fluid","no","","","","jobcard_missing"
"20214","4408","Wd 40","no","","","","jobcard_missing"
"20215","4406","A/c Gas Top Up","no","","","","jobcard_missing"
"20216","4406","Temparature Sensor","no","","","","jobcard_missing"
"20217","4406","Cabin Filter","no","","","","jobcard_missing"
"20218","4406","Fuse","no","","","","jobcard_missing"
"20219","4406","Scaning","no","","","","jobcard_missing"
"20220","4406","Labour Charge","no","","","","jobcard_missing"
"20221","4408","Labour Charge","no","","","","jobcard_missing"
"20222","4408","Mechanical Next: Heater Plug, Tyre Bubbling, Engine Mount","no","","","","jobcard_missing"
"20223","4261","Coolant","no","","","","jobcard_missing"
"20224","4261","Diesel For Wash","no","","","","jobcard_missing"
"20225","4261","Wd 40","no","","","","jobcard_missing"
"20226","4261","Labour Charge","no","","","","jobcard_missing"
"20227","4393","Fuel Filter","no","","","","jobcard_missing"
"20228","4393","Fuel Pump Service","no","","","","jobcard_missing"
"20229","4393","Labour Charge","no","","","","jobcard_missing"
"20230","4410","Engine Oil","no","","","","jobcard_missing"
"20231","4410","Oil Filter","no","","","","jobcard_missing"
"20232","4410","Belt","no","","","","jobcard_missing"
"20233","4412","Thermostat Hose","no","","","","jobcard_missing"
"20234","4412","Hose Clip","no","","","","jobcard_missing"
"20235","4413","Spare Parts","no","","","","jobcard_missing"
"20236","4413","Denting","no","","","","jobcard_missing"
"20237","4418","Spare Parts","no","","","","jobcard_missing"
"20240","4418","Leaf Spring Bolt","no","","","","jobcard_missing"
"20241","4418","Leaf Spring Bush","no","","","","jobcard_missing"
"20242","4418","Silencer Stud","no","","","","jobcard_missing"
"20243","4418","Central Bolt","no","","","","jobcard_missing"
"20244","4418","Waste","no","","","","jobcard_missing"
"20245","4418","Washer","no","","","","jobcard_missing"
"20246","4423","Spare Parts","no","","","","jobcard_missing"
"20247","4423","Cabin Filter","no","","","","jobcard_missing"
"20248","4423","Labour Charge","no","","","","jobcard_missing"
"20249","4414","Spare Parts","no","","","","jobcard_missing"
"20250","4414","Axle Nut","no","","","","jobcard_missing"
"20251","4414","Rear Wheel Bearing","no","","","","jobcard_missing"
"20252","4414","Wheel Cylinder","no","","","","jobcard_missing"
"20253","4414","Belt Tensioner","no","","","","jobcard_missing"
"20254","4414","Wheel Bearing Lathe","no","","","","jobcard_missing"
"20255","4418","Shocker Bush","no","","","","jobcard_missing"
"20256","4412","Coolant","no","","","","jobcard_missing"
"20257","4424","Spare Parts","no","","","","jobcard_missing"
"20258","4424","Brake Fluid","no","","","","jobcard_missing"
"20259","4407","Bumper Grill","no","","","","jobcard_missing"
"20260","4407","Fog Lamp Cover","no","","","","jobcard_missing"
"20261","4407","Head Light Lh","no","","","","jobcard_missing"
"20262","4407","Fog Lamp","no","","","","jobcard_missing"
"20263","4407","Starter Brush","no","","","","jobcard_missing"
"20264","3929","Automatic Filter Big","no","","","","jobcard_missing"
"20265","3929","Automatic Filter Small","no","","","","jobcard_missing"
"20266","4390","Lathe","no","","","","jobcard_missing"
"20267","4390","Thread Lock","no","","","","jobcard_missing"
"20268","4390","Brake Fluid","no","","","","jobcard_missing"
"20269","4407","Denting","no","","","","jobcard_missing"
"20270","4314","Oil Pump","no","","","","jobcard_missing"
"20271","4390","Wd 40","no","","","","jobcard_missing"
"20272","4390","Cotton Waste","no","","","","jobcard_missing"
"20273","4390","Labour Charge","no","","","","jobcard_missing"
"20274","4398","Atf Oil","no","","","","jobcard_missing"
"20275","4426","Spare Parts","no","","","","jobcard_missing"
"20276","4426","Fuse 30 A","no","","","","jobcard_missing"
"20277","4426","Fuse 15 A","no","","","","jobcard_missing"
"20278","4431","Engine Oil","no","","","","jobcard_missing"
"20279","4431","Oil Filter","no","","","","jobcard_missing"
"20280","4431","Cabin Filter","no","","","","jobcard_missing"
"20281","4419","Starter Brush","no","","","","jobcard_missing"
"20282","4234","Brake Fluid","no","","","","jobcard_missing"
"20283","4419","Engine Oil {5w30} Full Synthetic","no","","","","jobcard_missing"
"20284","4419","Air Filter","no","","","","jobcard_missing"
"20285","4418","Wd 40","no","","","","jobcard_missing"
"20286","4418","Brake Fluid","no","","","","jobcard_missing"
"20287","4418","Labour Charge","no","","","","jobcard_missing"
"20289","4398","Wd 40","no","","","","jobcard_missing"
"20290","4398","Labour Charge","no","","","","jobcard_missing"
"20291","4426","Labour Charge","no","","","","jobcard_missing"
"20292","4412","Super Sealer Gray","no","","","","jobcard_missing"
"20293","4412","Cotton Waste","no","","","","jobcard_missing"
"20294","4412","A/c Valve Pin","no","","","","jobcard_missing"
"20295","4412","A/c Gas & Oil","no","","","","jobcard_missing"
"20296","4420","Spare Parts","no","","","","jobcard_missing"
"20297","4420","Caliper Lathe","no","","","","jobcard_missing"
"20298","4420","Steering Box Lathe","no","","","","jobcard_missing"
"20299","4420","Lower Arm Bush Lathe","no","","","","jobcard_missing"
"20300","4420","Drum Polish","no","","","","jobcard_missing"
"20301","4420","Wd 40","no","","","","jobcard_missing"
"20302","4420","Brake Fluid","no","","","","jobcard_missing"
"20303","4420","Grease","no","","","","jobcard_missing"
"20304","4420","Starter Brush","no","","","","jobcard_missing"
"20305","4419","Solenoid Switch","no","","","","jobcard_missing"
"20306","4097","Door Latch Fr Lh Old","no","","","","jobcard_missing"
"20307","4414","Alignment","no","","","","jobcard_missing"
"20308","4414","Wd 40","no","","","","jobcard_missing"
"20309","4387","Fly Wheel Assy","no","","","","jobcard_missing"
"20311","4431","Diesel Filter","no","","","","jobcard_missing"
"20312","4431","Brake Fluid","no","","","","jobcard_missing"
"20313","4431","Wd 40","no","","","","jobcard_missing"
"20314","4387","Rear Caliper Lathe","no","","","","jobcard_missing"
"20315","4180","Alignment","no","","","","jobcard_missing"
"20316","4180","Wate Service","no","","","","jobcard_missing"
"20317","4419","Spare Parts","no","","","","jobcard_missing"
"20318","4419","Diesel For Washing","no","","","","jobcard_missing"
"20319","4419","Labour Charge","no","","","","jobcard_missing"
"20320","4414","Tag","no","","","","jobcard_missing"
"20321","4392","Labour Charge","no","","","","jobcard_missing"
"20322","4412","Labour Charge","no","","","","jobcard_missing"
"20323","4420","Labour Charge","no","","","","jobcard_missing"
"20324","4437","Engine Oil","no","","","","jobcard_missing"
"20325","4437","Oil Filter","no","","","","jobcard_missing"
"20326","4437","Labour Charge","no","","","","jobcard_missing"
"20327","4414","Labour Charge","no","","","","jobcard_missing"
"20328","4438","Spare Parts","no","","","","jobcard_missing"
"20329","4439","Spare Parts","no","","","","jobcard_missing"
"20330","4439","Wheel Bearing Lathe","no","","","","jobcard_missing"
"20331","4439","Wd 40","no","","","","jobcard_missing"
"20332","4180","Petrol","no","","","","jobcard_missing"
"20333","4180","A/c Gas","no","","","","jobcard_missing"
"20334","4180","Labour Charge","no","","","","jobcard_missing"
"20335","4425","Compressor","no","","","","jobcard_missing"
"20336","4425","Condenser","no","","","","jobcard_missing"
"20337","4439","Tag","no","","","","jobcard_missing"
"20338","4439","Labour Charge","no","","","","jobcard_missing"
"20339","4234","Front Cross Set Old","no","","","","jobcard_missing"
"20340","4430","Engine Oil","no","","","","jobcard_missing"
"20341","4430","Oil Filter","no","","","","jobcard_missing"
"20342","4430","Number Plate","no","","","","jobcard_missing"
"20343","4430","Spare Parts","no","","","","jobcard_missing"
"20344","4425","Cabin Filter","no","","","","jobcard_missing"
"20345","4425","A/c Gas& Oil","no","","","","jobcard_missing"
"20346","4425","Petrol & Flush","no","","","","jobcard_missing"
"20347","4422","Throttle Body & Acceralarotor Pedal Cleaning","no","","","","jobcard_missing"
"20348","4422","Wd 40","no","","","","jobcard_missing"
"20349","4387","Spare Parts","no","","","","jobcard_missing"
"20350","4412","Customer Given","no","","","","jobcard_missing"
"20351","4398","Jetta Sooraj Denting Charge","no","","","","jobcard_missing"
"20352","4203","Diesel","no","","","","jobcard_missing"
"20353","4443","Spare Parts","no","","","","jobcard_missing"
"20354","4443","Cabin Filter","no","","","","jobcard_missing"
"20355","4443","Labour Charge","no","","","","jobcard_missing"
